thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Intertrial_Mouse.x,Intertrial_Mouse.y,Intertrial_Mouse.leftButton,Intertrial_Mouse.midButton,Intertrial_Mouse.rightButton,Intertrial_Mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Intertrial_Mouse.started,Photodiode_2.stopped,Intertrial_Period.stopped,trials_2.Intertrial_Mouse.x,trials_2.Intertrial_Mouse.y,trials_2.Intertrial_Mouse.leftButton,trials_2.Intertrial_Mouse.midButton,trials_2.Intertrial_Mouse.rightButton,trials_2.Intertrial_Mouse.time,BREAK.started,key_resp_5.started,text_3.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
62,0,62,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7837688997387886],[],[],[],[],[],[],,,,3,0,3,0,62,0,62,0,1132.353030799888,,,,,,,,,,,,1132.337706499733,1132.353030799888,0.00027159973978996277,1132.353030799888,1132.553244699724,1132.8376266993582,1132.8376266993582,1132.8376266993582,1132.8536187997088,1133.1223430000246,0.5,normal,0.2837688997387886,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7837688997387886],1133.1229431992397,1133.1377549991012,0.0004746997728943825,1133.436993099749,1134.4888715995476,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
63,0,63,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2854474997147918],[],[],[],[],[],[],,,,3,0,3,0,63,0,63,0,1134.5048829996958,,,,,,,,,,,,1134.489207899198,1134.5048829996958,0.00026579946279525757,1134.5048829996958,1134.7049565995112,1136.4899226995185,1136.4899226995185,1136.4899226995185,1136.5064309993759,1136.7755064992234,2,normal,0.2854474997147918,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2854474997147918],1136.7759434999898,1136.790343599394,0.0003196997568011284,1137.0896506998688,1138.125530699268,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
64,0,64,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[1.3171192994341254],[],[],[],[],[],[],,,,3,0,3,0,64,0,64,0,1138.1411931999028,,,,,,,,,,,,1138.125880099833,1138.1411931999028,0.0002843998372554779,1138.1411931999028,1138.3414688995108,1139.142139999196,1139.142139999196,1139.142139999196,1139.1588092995808,1139.443802099675,1.0132631384912882,surprise,0.3038561609428372,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[1.3171192994341254],1139.4443044997752,1139.4591256994754,0.00035110022872686386,1139.7592506995425,1140.9108545994386,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
65,0,65,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2672499995678663],[],[],[],[],[],[],,,,3,0,3,0,65,0,65,0,1140.926994599402,,,,,,,,,,,,1140.9111356996,1140.926994599402,0.00022580008953809738,1140.926994599402,1141.1270701996982,1142.9113249992952,1142.9113249992952,1142.9113249992952,1142.9280292997137,1143.178778999485,2,normal,0.2672499995678663,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2672499995678663],1143.1789694000036,1143.194757499732,0.0001417994499206543,1143.4947114996612,1144.6643804991618,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
66,0,66,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2677137004211545],[],[],[],[],[],[],,,,3,0,3,0,66,0,66,0,1144.6800083993003,,,,,,,,,,,,1144.6647338997573,1144.6800083993003,0.00028220005333423615,1144.6800083993003,1144.8800797993317,1146.6649635992944,1146.6649635992944,1146.6649635992944,1146.6815888993442,1146.9332844996825,2,normal,0.2677137004211545,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2677137004211545],1146.933718699962,1146.9486819999292,0.00030269939452409744,1147.24878779985,1148.5673518991098,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
67,0,67,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.267180100083351],[],[],[],[],[],[],,,,3,0,3,0,67,0,67,0,1148.583239399828,,,,,,,,,,,,1148.567671799101,1148.583239399828,0.00025239959359169006,1148.583239399828,1148.7833770997822,1150.5678253993392,1150.5678253993392,1150.5678253993392,1150.5844993991777,1150.835588099435,2,normal,0.26718010008335114,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.267180100083351],1150.8359663998708,1150.8514839997515,0.00024150032550096512,1151.1518612997606,1152.2534337993711,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
68,0,68,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.284919999539852],[],[],[],[],[],[],,,,3,0,3,0,68,0,68,0,1152.2690159995109,,,,,,,,,,,,1152.2537465998903,1152.2690159995109,0.00024560000747442245,1152.2690159995109,1152.4693277999759,1154.2544253999367,1154.2544253999367,1154.2544253999367,1154.2709297994152,1154.539387599565,2,normal,0.28491999953985214,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.284919999539852],1154.5397723997012,1154.554618999362,0.0002506999298930168,1154.854915799573,1155.9566677995026,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
69,0,69,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[1.5838756999000907],[],[],[],[],[],[],,,,3,0,3,0,69,0,69,0,1155.9725685995072,,,,,,,,,,,,1155.9569520996884,1155.9725685995072,0.00022619962692260742,1155.9725685995072,1156.1726389992982,1157.2232562992722,1157.2232562992722,1157.2232562992722,1157.239956899546,1157.5413977997378,1.262047678897972,surprise,0.3218280210021187,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[1.5838756999000907],1157.54174409993,1157.557299199514,0.0002218000590801239,1157.8577450998127,1158.808824699372,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
70,0,70,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.30127829965204],[],[],[],[],[],[],,,,3,0,3,0,70,0,70,0,1158.8252369994298,,,,,,,,,,,,1158.809139999561,1158.8252369994298,0.00025110039860010147,1158.8252369994298,1159.0249990997836,1160.8097581993788,1160.8097581993788,1160.8097581993788,1160.8265658998862,1161.1110824998468,2,normal,0.30127829965204,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.30127829965204],1161.1115551991388,1161.1268304996192,0.00034349970519542694,1161.427231299691,1162.3955590995029,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
71,0,71,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.317636299878359],[],[],[],[],[],[],,,,3,0,3,0,71,0,71,0,1162.411442199722,,,,,,,,,,,,1162.395922199823,1162.411442199722,0.00029559992253780365,1162.411442199722,1162.6116365995258,1164.3963768994436,1164.3963768994436,1164.3963768994436,1164.4130666991696,1164.714334199205,2,normal,0.31763629987835884,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.317636299878359],1164.7147295000032,1164.7299161991104,0.00025369971990585327,1165.0299421995878,1166.1988217998296,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
72,0,72,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8667740998789668],[],[],[],[],[],[],,,,3,0,3,0,72,0,72,0,1166.2143957000226,,,,,,,,,,,,1166.1991594992578,1166.2143957000226,0.00027189962565898895,1166.2143957000226,1166.4147388990968,1166.6984086995944,1166.6984086995944,1166.6984086995944,1166.714797899127,1167.0666336994618,0.5,normal,0.3667740998789668,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8667740998789668],1167.067006599158,1167.0821396997198,0.00025910045951604843,1167.3820094997063,1168.483941799961,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
73,0,73,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2849492002278566],[],[],[],[],[],[],,,,3,0,3,0,73,0,73,0,1168.4997906992212,,,,,,,,,,,,1168.484279599972,1168.4997906992212,0.00026930030435323715,1168.4997906992212,1168.6999737992883,1170.4848430994898,1170.4848430994898,1170.4848430994898,1170.5015477994457,1170.7700283993036,2,normal,0.28494920022785664,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2849492002278566],1170.770447799936,1170.785102499649,0.0002803998067975044,1171.0853300997987,1172.0702659999952,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
74,0,74,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8000778006389737],[],[],[],[],[],[],,,,3,0,3,0,74,0,74,0,1172.0860939994454,,,,,,,,,,,,1172.070581799373,1172.0860939994454,0.0002506999298930168,1172.0860939994454,1172.2864683996886,1172.5698191998526,1172.5698191998526,1172.5698191998526,1172.586586899124,1172.8714925991371,0.5,normal,0.3000778006389737,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8000778006389737],1172.871896399185,1172.8868032991886,0.0002575991675257683,1173.18692249991,1174.5056905997917,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
75,0,75,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.368088999763131],[],[],[],[],[],[],,,,3,0,3,0,75,0,75,0,1174.5214480999857,,,,,,,,,,,,1174.506182199344,1174.5214480999857,0.000377800315618515,1174.5214480999857,1174.7212915997952,1176.5064706997946,1176.5064706997946,1176.5064706997946,1176.5231797993183,1176.875220099464,2,normal,0.36808899976313114,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.368088999763131],1176.8757009999827,1176.8901392994449,0.0003375997766852379,1177.1903878999874,1178.5090232994407,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
76,0,76,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.284763799980283],[],[],[],[],[],[],,,,3,0,3,0,76,0,76,0,1178.5248266998678,,,,,,,,,,,,1178.509370399639,1178.5248266998678,0.0002802005037665367,1178.5248266998678,1178.7245890991762,1180.5097572999075,1180.5097572999075,1180.5097572999075,1180.5264511993155,1180.7949651991948,2,normal,0.2847637999802828,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.284763799980283],1180.7954280991107,1180.8100828994066,0.00030899979174137115,1181.1105223996565,1182.3456612993032,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
77,0,77,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.334588900208473],[],[],[],[],[],[],,,,3,0,3,0,77,0,77,0,1182.3613771991804,,,,,,,,,,,,1182.3460126994178,1182.3613771991804,0.00028239935636520386,1182.3613771991804,1182.5617062998936,1184.3463477995247,1184.3463477995247,1184.3463477995247,1184.3635782999918,1184.6813611993566,2,normal,0.3345889002084732,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.334588900208473],1184.6817536000162,1184.6969204992056,0.00026030000299215317,1184.9967398997396,1186.1986196991056,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
78,0,78,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7835276005789638],[],[],[],[],[],[],,,,3,0,3,0,78,0,78,0,1186.2146069994196,,,,,,,,,,,,1186.1989600993693,1186.2146069994196,0.0002687005326151848,1186.2146069994196,1186.4147398993373,1186.6984261991456,1186.6984261991456,1186.6984261991456,1186.714996099472,1186.9832068998367,0.5,normal,0.28352760057896376,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7835276005789638],1186.9835802000016,1186.9986388999969,0.0002405000850558281,1187.2989631993696,1188.300520999357,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
79,0,79,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7999750003218651],[],[],[],[],[],[],,,,3,0,3,0,79,0,79,0,1188.316371199675,,,,,,,,,,,,1188.3008435992524,1188.316371199675,0.00025250017642974854,1188.316371199675,1188.5165182994679,1188.8001574994996,1188.8001574994996,1188.8001574994996,1188.816887699999,1189.1015136996284,0.5,normal,0.2999750003218651,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7999750003218651],1189.101939899847,1189.1169854998589,0.00031129922717809677,1189.417177199386,1190.7354121999815,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
80,0,80,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.286001400090754],[],[],[],[],[],[],,,,3,0,3,0,80,0,80,0,1190.7516692997888,,,,,,,,,,,,1190.7357796998695,1190.7516692997888,0.00030250009149312973,1190.7516692997888,1190.9518796997145,1192.7369100991637,1192.7369100991637,1192.7369100991637,1192.7533954996616,1193.022565299645,2,normal,0.28600140009075403,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.286001400090754],1193.0229507992044,1193.036766299978,0.00023300014436244965,1193.3372500995174,1194.4556956999004,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
81,0,81,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.9000828005373478],[],[],[],[],[],[],,,,3,0,3,0,81,0,81,0,1194.4716015998274,,,,,,,,,,,,1194.4560768995434,1194.4716015998274,0.00028819963335990906,1194.4716015998274,1194.6716586994007,1194.955399199389,1194.955399199389,1194.955399199389,1194.9721327992156,1195.3569216998294,0.5,normal,0.4000828005373478,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.9000828005373478],1195.357371399179,1195.3722103992477,0.00031429994851350784,1195.672553899698,1196.5574592994526,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
82,0,82,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8001437000930309],[],[],[],[],[],[],,,,3,0,3,0,82,0,82,0,1196.5732384994626,,,,,,,,,,,,1196.5578459994867,1196.5732384994626,0.00029900018125772476,1196.5732384994626,1196.7732748994604,1197.0561509998515,1197.0561509998515,1197.0561509998515,1197.0734809990972,1197.3587851999328,0.5,normal,0.30014370009303093,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8001437000930309],1197.3592334995046,1197.3738255994394,0.0002985997125506401,1197.674309199676,1198.592264899984,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
83,0,83,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2849886994808912],[],[],[],[],[],[],,,,3,0,3,0,83,0,83,0,1198.608260399662,,,,,,,,,,,,1198.5925928996876,1198.608260399662,0.0002588992938399315,1198.608260399662,1198.8084506997839,1200.5931571992114,1200.5931571992114,1200.5931571992114,1200.609787799418,1200.8785287998617,2,normal,0.2849886994808912,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2849886994808912],1200.8790857996792,1200.893601499498,0.0004430999979376793,1201.1937065999955,1202.4946133997291,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
84,0,84,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.269831500016153],[],[],[],[],[],[],,,,3,0,3,0,84,0,84,0,1202.510995899327,,,,,,,,,,,,1202.4947404991835,1202.510995899327,0.0001012999564409256,1202.510995899327,1202.7117225993425,1204.496529999189,1204.496529999189,1204.496529999189,1204.5130863999948,1204.7654211996123,2,normal,0.26983150001615286,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.269831500016153],1204.7659993991256,1204.7801833990961,0.0004167994484305382,1205.0802448997274,1206.2322146994993,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
85,0,85,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3010003995150328],[],[],[],[],[],[],,,,3,0,3,0,85,0,85,0,1206.2479280997068,,,,,,,,,,,,1206.232602399774,1206.2479280997068,0.00029690004885196686,1206.2479280997068,1206.4483160991222,1208.2328720996156,1208.2328720996156,1208.2328720996156,1208.2494328999892,1208.5343111995608,2,normal,0.30100039951503277,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3010003995150328],1208.5346929999068,1208.5498237991706,0.00025170017033815384,1208.8501172997057,1209.918566099368,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
86,0,86,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.250871700234711],[],[],[],[],[],[],,,,3,0,3,0,86,0,86,0,1209.9341595992446,,,,,,,,,,,,1209.9189306991175,1209.9341595992446,0.0002733999863266945,1209.9341595992446,1210.1339857997373,1211.9189881999046,1211.9189881999046,1211.9189881999046,1211.9358674995601,1212.1704466994852,2,normal,0.25087170023471117,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.250871700234711],1212.170733699575,1212.185784499161,0.00018879957497119904,1212.4857149999589,1213.771615899168,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
87,0,87,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.268229099921882],[],[],[],[],[],[],,,,3,0,3,0,87,0,87,0,1213.787059799768,,,,,,,,,,,,1213.7719165999442,1213.787059799768,0.0002434002235531807,1213.787059799768,1213.9874368999153,1215.7725197998807,1215.7725197998807,1215.7725197998807,1215.7891376996413,1216.041107699275,2,normal,0.26822909992188215,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.268229099921882],1216.041605799459,1216.0561852995306,0.0003391001373529434,1216.356044699438,1217.5247411997989,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
88,0,88,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8501423997804523],[],[],[],[],[],[],,,,3,0,3,0,88,0,88,0,1217.5406501991674,,,,,,,,,,,,1217.52508799918,1217.5406501991674,0.0002833995968103409,1217.5406501991674,1217.7408432997763,1218.024428599514,1218.024428599514,1218.024428599514,1218.0411232998595,1218.375930399634,0.5,normal,0.35014239978045225,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8501423997804523],1218.3763224994764,1218.391382499598,0.00026430003345012665,1218.691583099775,1219.5930433999747,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
89,0,89,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7667216993868351],[],[],[],[],[],[],,,,3,0,3,0,89,0,89,0,1219.6089913994074,,,,,,,,,,,,1219.5933858994395,1219.6089913994074,0.00027950014919042587,1219.6089913994074,1219.8095523994416,1220.0930079994723,1220.0930079994723,1220.0930079994723,1220.1092271991074,1220.3609275994822,0.5,normal,0.2667216993868351,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7667216993868351],1220.3613989995793,1220.3765276996419,0.00033430010080337524,1220.6767527991906,1221.995056499727,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
90,0,90,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3678510999307036],[],[],[],[],[],[],,,,3,0,3,0,90,0,90,0,1222.0110709993169,,,,,,,,,,,,1221.9953789999709,1222.0110709993169,0.0002611996605992317,1222.0110709993169,1222.2111917994916,1223.996219999157,1223.996219999157,1223.996219999157,1224.0127154998481,1224.3639282993972,2,normal,0.36785109993070364,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3678510999307036],1224.3643346996978,1224.3796502994373,0.00028400029987096786,1224.6797817992046,1225.5980484997854,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
91,0,91,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7836769996210933],[],[],[],[],[],[],,,,3,0,3,0,91,0,91,0,1225.6139498995617,,,,,,,,,,,,1225.598386099562,1225.6139498995617,0.000270000658929348,1225.6139498995617,1225.8141737999395,1226.0979317994788,1226.0979317994788,1226.0979317994788,1226.1144330995157,1226.3828400997445,0.5,normal,0.2836769996210933,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7836769996210933],1226.3833042997867,1226.3979790993035,0.0003335997462272644,1226.6981640998274,1228.0500021995977,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
92,0,92,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.301331799477339],[],[],[],[],[],[],,,,3,0,3,0,92,0,92,0,1228.0660752998665,,,,,,,,,,,,1228.0503345998004,1228.0660752998665,0.00028479937463998795,1228.0660752998665,1228.2662594998255,1230.0505615994334,1230.0505615994334,1230.0505615994334,1230.0669431993738,1230.3524319995195,2,normal,0.3013317994773388,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.301331799477339],1230.352883799933,1230.3677658997476,0.00032609980553388596,1230.668344900012,1231.9703986998647,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
