thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Intertrial_Mouse.x,Intertrial_Mouse.y,Intertrial_Mouse.leftButton,Intertrial_Mouse.midButton,Intertrial_Mouse.rightButton,Intertrial_Mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Intertrial_Mouse.started,Photodiode_2.stopped,Intertrial_Period.stopped,trials_2.Intertrial_Mouse.x,trials_2.Intertrial_Mouse.y,trials_2.Intertrial_Mouse.leftButton,trials_2.Intertrial_Mouse.midButton,trials_2.Intertrial_Mouse.rightButton,trials_2.Intertrial_Mouse.time,text.started,BREAK.started,key_resp_5.started,text_3.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.300674700178206],[],[],[],[],[],[],,,,1,0,1,0,6,0,6,0,358.565969299525,,,,,,,,,,,,358.55102839972824,358.565969299525,0.00026930030435323715,358.565969299525,358.76600599940866,360.55070459935814,360.55070459935814,360.55070459935814,360.56744730006903,360.85252589918673,2,normal,0.30067470017820597,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.300674700178206],360.85300350002944,360.8679300993681,0.0003464994952082634,361.16815659962595,362.3369124000892,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
7,0,7,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.35110180079937],[],[],[],[],[],[],,,,1,0,1,0,7,0,7,0,362.3525289995596,,,,,,,,,,,,362.3372704992071,362.3525289995596,0.0002779001370072365,362.3525289995596,362.5523261995986,364.33726490009576,364.33726490009576,364.33726490009576,364.3542129993439,364.68919859919697,2,normal,0.3511018007993698,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.35110180079937],364.68962009996176,364.7043335996568,0.0002797003835439682,365.0045117000118,366.055680799298,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
8,0,8,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8506668005138636],[],[],[],[],[],[],,,,1,0,1,0,8,0,8,0,366.0719447992742,,,,,,,,,,,,366.05601529963315,366.0719447992742,0.0002717999741435051,366.0719447992742,366.2720836000517,366.55563919991255,366.55563919991255,366.55563919991255,366.57235439959913,366.9074379997328,0.5,normal,0.35066680051386356,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8506668005138636],366.90773449931294,366.9225924992934,0.00018910039216279984,367.22302119992673,368.32495359983295,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
9,0,9,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.384833499789238],[],[],[],[],[],[],,,,1,0,1,0,9,0,9,0,368.34042599983513,,,,,,,,,,,,368.3253156999126,368.34042599983513,0.00028659962117671967,368.34042599983513,368.5409237993881,370.3255442995578,370.3255442995578,370.3255442995578,370.3421783996746,370.71101539954543,2,normal,0.384833499789238,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.384833499789238],370.7115221992135,370.72597279958427,0.0003595007583498955,371.02607899997383,372.3946381993592,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
10,0,10,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.3351083993911743],[],[],[],[],[],[],,,,1,0,1,0,10,0,10,0,372.41063949931413,,,,,,,,,,,,372.3949679993093,372.41063949931413,0.0002605002373456955,372.41063949931413,372.61121759936213,374.39561999961734,374.39561999961734,374.39561999961734,374.41222649998963,374.7310496997088,2,normal,0.3351083993911743,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.3351083993911743],374.7314828997478,374.7459479998797,0.0002723000943660736,375.0457136994228,376.29790699947625,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
11,0,11,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.4183990005403757],[],[],[],[],[],[],,,,1,0,1,0,11,0,11,0,376.31378859933466,,,,,,,,,,,,376.29822129942477,376.31378859933466,0.0002490999177098274,376.31378859933466,376.5139597998932,378.29887089971453,378.29887089971453,378.29887089971453,378.3154526995495,378.71738540008664,2,normal,0.4183990005403757,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.4183990005403757],378.7178817996755,378.73251399956644,0.0003586001694202423,379.03269649948925,380.0342719992623,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
12,0,12,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[1.8011451996862888],[],[],[],[],[],[],,,,1,0,1,0,12,0,12,0,380.0502861998975,,,,,,,,,,,,380.03460539970547,380.0502861998975,0.00026529934257268906,380.0502861998975,380.2504417998716,381.50185339991003,381.50185339991003,381.50185339991003,381.5188784999773,381.83656909968704,1.4638860039935393,surprise,0.33725919569274954,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[1.8011451996862888],381.8371326997876,381.8517584996298,0.0004262002184987068,382.1520649995655,383.3539009001106,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
13,0,13,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.9171380000188947],[],[],[],[],[],[],,,,1,0,1,0,13,0,13,0,383.36978140007704,,,,,,,,,,,,383.3542335992679,383.36978140007704,0.0002635996788740158,383.36978140007704,383.5699406992644,383.85395250003785,383.85395250003785,383.85395250003785,383.8704559998587,384.2721497993916,0.5,normal,0.4171380000188947,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.9171380000188947],384.2726620994508,384.28718609921634,0.0003679003566503525,384.587559399195,385.4888771995902,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
14,0,14,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.468486700206995],[],[],[],[],[],[],,,,1,0,1,0,14,0,14,0,385.50489840004593,,,,,,,,,,,,385.48919279966503,385.50489840004593,0.0002514999359846115,385.50489840004593,385.70515399985015,387.48970929998904,387.48970929998904,387.48970929998904,387.50650979951024,387.95852959994227,2,normal,0.468486700206995,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.468486700206995],387.95906159933656,387.97368399985135,0.0003815004602074623,388.27377909980714,389.3921093000099,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
15,0,15,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.9003432001918554],[],[],[],[],[],[],,,,1,0,1,0,15,0,15,0,389.4081873996183,,,,,,,,,,,,389.3924848996103,389.4081873996183,0.00030220020562410355,389.4081873996183,389.6083442000672,389.8917441992089,389.8917441992089,389.8917441992089,389.90839269943535,390.29377999994904,0.5,normal,0.40034320019185543,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.9003432001918554],390.2942562997341,390.30894459970295,0.00031640008091926575,390.60937279928476,391.51101449970156,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
16,0,16,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.35106619913131],[],[],[],[],[],[],,,,1,0,1,0,16,0,16,0,391.5265640998259,,,,,,,,,,,,391.5113509995863,391.5265640998259,0.0002672998234629631,391.5265640998259,391.7266827998683,393.5113296993077,393.5113296993077,393.5113296993077,393.5279104998335,393.86318619921803,2,normal,0.35106619913131,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.35106619913131],393.863687899895,393.8785552997142,0.0003495998680591583,394.17860620003194,395.44742639921606,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
17,0,17,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.5181227000430226],[],[],[],[],[],[],,,,1,0,1,0,17,0,17,0,395.4631634000689,,,,,,,,,,,,395.44776690006256,395.4631634000689,0.000264500267803669,395.4631634000689,395.6635460993275,397.4481528000906,397.4481528000906,397.4481528000906,397.4647964993492,397.96679249964654,2,normal,0.5181227000430226,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.5181227000430226],397.96733669936657,397.9819434992969,0.0004147002473473549,398.2820196999237,399.58389139920473,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
18,0,18,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8340055998414755],[],[],[],[],[],[],,,,1,0,1,0,18,0,18,0,399.5998885994777,,,,,,,,,,,,399.5840829992667,399.5998885994777,0.0001517999917268753,399.5998885994777,399.80026699975133,400.0836362000555,400.0836362000555,400.0836362000555,400.1002307999879,400.41878689918667,0.5,normal,0.3340055998414755,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8340055998414755],400.4192583998665,400.43405369948596,0.00035030022263526917,400.7343659000471,401.9191366992891,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
19,0,19,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.3850213000550866],[],[],[],[],[],[],,,,1,0,1,0,19,0,19,0,401.93504569958895,,,,,,,,,,,,401.919471799396,401.93504569958895,0.00026560015976428986,401.93504569958895,402.13527619931847,403.92024509981275,403.92024509981275,403.92024509981275,403.9369412995875,404.30532159935683,2,normal,0.3850213000550866,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.3850213000550866],404.3059102995321,404.3206786001101,0.0004536006599664688,404.6207695994526,405.63922959938645,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
20,0,20,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8834632001817226],[],[],[],[],[],[],,,,1,0,1,0,20,0,20,0,405.6549549000338,,,,,,,,,,,,405.63957679923624,405.6549549000338,0.00028399936854839325,405.6549549000338,405.85507440008223,406.1389222992584,406.1389222992584,406.1389222992584,406.155469099991,406.5238750996068,0.5,normal,0.38346320018172264,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8834632001817226],406.5244374992326,406.5390708995983,0.00045419950038194656,406.8392980992794,408.0243130000308,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
21,0,21,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8669632999226451],[],[],[],[],[],[],,,,1,0,1,0,21,0,21,0,408.0402232995257,,,,,,,,,,,,408.024644699879,408.0402232995257,0.00026400014758110046,408.0402232995257,408.24052419979125,408.52403560001403,408.52403560001403,408.52403560001403,408.54062270000577,408.8923925999552,0.5,normal,0.3669632999226451,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8669632999226451],408.8928588991985,408.90759569965303,0.00034369993954896927,409.2085426999256,410.1259557995945,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
22,0,22,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8502668999135494],[],[],[],[],[],[],,,,1,0,1,0,22,0,22,0,410.1419242992997,,,,,,,,,,,,410.1263221995905,410.1419242992997,0.00028799939900636673,410.1419242992997,410.34213219955564,410.62595969997346,410.62595969997346,410.62595969997346,410.64259759988636,410.9773126998916,0.5,normal,0.3502668999135494,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8502668999135494],410.97764039970934,410.99276439938694,0.00021129939705133438,411.2929194997996,412.44457149971277,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
23,0,23,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.833797300234437],[],[],[],[],[],[],,,,1,0,1,0,23,0,23,0,412.46064649987966,,,,,,,,,,,,412.44488519988954,412.46064649987966,0.0002469997853040695,412.46064649987966,412.6607504999265,412.9444354996085,412.9444354996085,412.9444354996085,412.9610324995592,413.2794685997069,0.5,normal,0.333797300234437,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.833797300234437],413.27994949929416,413.2944192998111,0.00036029983311891556,413.5948427999392,414.5623687999323,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
24,0,24,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.3859085999429226],[],[],[],[],[],[],,,,1,0,1,0,24,0,24,0,414.57830359973013,,,,,,,,,,,,414.56248649954796,414.57830359973013,9.180046617984772e-05,414.57830359973013,414.77917009964585,416.56405839975923,416.56405839975923,416.56405839975923,416.58062489982694,416.94907899945974,2,normal,0.3859085999429226,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.3859085999429226],416.94949059933424,416.964304799214,0.0002833995968103409,417.2645756993443,418.3160342993215,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
25,0,25,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.385283900424838],[],[],[],[],[],[],,,,1,0,1,0,25,0,25,0,418.3320359000936,,,,,,,,,,,,418.31633449997753,418.3320359000936,0.00023769959807395935,418.3320359000936,418.5318982992321,420.31708629988134,420.31708629988134,420.31708629988134,420.3337778998539,420.70239140000194,2,normal,0.38528390042483807,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.385283900424838],420.7027719998732,420.7174345999956,0.00026120059192180634,421.0176011994481,422.21948569919914,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
26,0,26,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.867000499740243],[],[],[],[],[],[],,,,1,0,1,0,26,0,26,0,422.2353169992566,,,,,,,,,,,,422.2198180994019,422.2353169992566,0.000269399955868721,422.2353169992566,422.4351535998285,422.7190839992836,422.7190839992836,422.7190839992836,422.73596780002117,423.08761169947684,0.5,normal,0.36700049974024296,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.867000499740243],423.08800409920514,423.1033860994503,0.0002637002617120743,423.4030825998634,424.3877476993948,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
27,0,27,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.4851382998749614],[],[],[],[],[],[],,,,1,0,1,0,27,0,27,0,424.4037589998916,,,,,,,,,,,,424.38806989975274,424.4037589998916,0.00025929976254701614,424.4037589998916,424.6045159995556,426.3888753000647,426.3888753000647,426.3888753000647,426.4055538000539,426.87402539979666,2,normal,0.4851382998749614,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.4851382998749614],426.87449419964105,426.8893017992377,0.00032140035182237625,427.189367399551,428.2245428999886,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
28,0,28,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[1.5502407001331449],[],[],[],[],[],[],,,,1,0,1,0,28,0,28,0,428.24038259964436,,,,,,,,,,,,428.2248609997332,428.24038259964436,0.00025170017033815384,428.24038259964436,428.4405261995271,429.3412231998518,429.3412231998518,429.3412231998518,429.3579003000632,429.7758925994858,1.1104685596349873,surprise,0.4397721404981576,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[1.5502407001331449],429.7763692997396,429.791637099348,0.00031750090420246124,430.0919669000432,431.0766289997846,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
29,0,29,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8341058995574713],[],[],[],[],[],[],,,,1,0,1,0,29,0,29,0,431.09271429944783,,,,,,,,,,,,431.07698869984597,431.09271429944783,0.0002889009192585945,431.09271429944783,431.2928508995101,431.57643410004675,431.57643410004675,431.57643410004675,431.59304279927164,431.91189739946276,0.5,normal,0.3341058995574713,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8341058995574713],431.9125189995393,431.9268171992153,0.00048189982771873474,432.2269448991865,433.2452797992155,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
30,0,30,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[1.650344899855554],[],[],[],[],[],[],,,,1,0,1,0,30,0,30,0,433.26118999999017,,,,,,,,,,,,433.2455919999629,433.26118999999017,0.00024770013988018036,433.26118999999017,433.46130749955773,434.52889379952103,434.52889379952103,434.52889379952103,434.5457165995613,434.89653179980814,1.2837070919590725,surprise,0.3666378078964816,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[1.650344899855554],434.8968634996563,434.9122255994007,0.00023490004241466522,435.21286449953914,436.1644619992003,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
31,0,31,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.351343300193548],[],[],[],[],[],[],,,,1,0,1,0,31,0,31,0,436.1803198000416,,,,,,,,,,,,436.1648183995858,436.1803198000416,0.0002818005159497261,436.1803198000416,436.38055579923093,438.1651694998145,438.1651694998145,438.1651694998145,438.1819284996018,438.5169551996514,2,normal,0.3513433001935482,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.351343300193548],438.5173784997314,438.5324364993721,0.00027719978243112564,438.8324834993109,439.76723749935627,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
32,0,32,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.9338624002411962],[],[],[],[],[],[],,,,1,0,1,0,32,0,32,0,439.7832143995911,,,,,,,,,,,,439.76756749954075,439.7832143995911,0.0002630995586514473,439.7832143995911,439.98354199994355,440.26705809962004,440.26705809962004,440.26705809962004,440.28371939994395,440.7021984998137,0.5,normal,0.43386240024119616,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.9338624002411962],440.70260799955577,440.71745859924704,0.00026659946888685226,441.01758429966867,442.2694200994447,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
33,0,33,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8504506992176175],[],[],[],[],[],[],,,,1,0,1,0,33,0,33,0,442.28546530008316,,,,,,,,,,,,442.26977679971606,442.28546530008316,0.0002864999696612358,442.28546530008316,442.485215799883,442.76938609965146,442.76938609965146,442.76938609965146,442.78616059944034,443.12098959926516,0.5,normal,0.3504506992176175,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8504506992176175],443.12143159937114,443.1363009000197,0.00027769990265369415,443.43631260003895,444.38793249987066,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
34,0,34,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8669028002768755],[],[],[],[],[],[],,,,1,0,1,0,34,0,34,0,444.40382899995893,,,,,,,,,,,,444.38825669977814,444.40382899995893,0.00025479961186647415,444.40382899995893,444.60398899950087,444.88684599939734,444.88684599939734,444.88684599939734,444.90413379948586,445.2559186993167,0.5,normal,0.3669028002768755,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[0.8669028002768755],445.25634979922324,445.27087119966745,0.00028640031814575195,445.571449900046,446.6232119994238,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
35,0,35,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.3678286001086235],[],[],[],[],[],[],,,,1,0,1,0,35,0,35,0,446.6391181992367,,,,,,,,,,,,446.6235930994153,446.6391181992367,0.0002944003790616989,446.6391181992367,446.83911720011383,448.62385899946094,448.62385899946094,448.62385899946094,448.6407126998529,448.9922221992165,2,normal,0.3678286001086235,[-0.7935185185185185],[0.3416666666666667],[1],[0],[0],[2.3678286001086235],448.99265699926764,449.00765609927475,0.0002701999619603157,449.3079113997519,450.47575549967587,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
