thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,AVG.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Photodiode_2.stopped,Intertrial_Period.stopped,text.started,BREAK.started,Instructions.started,key_resp_5.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
19,0,19,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.4015096994116902],,,,2,0,2,0,19,0,19,0,821.6517992001027,,,,,,,,,,,,821.6359120998532,821.6517992001027,0.0003117993474006653,821.6517992001027,821.6517992001027,821.8516132002696,823.6365264002234,823.6365264002234,823.6365264002234,823.6528698001057,824.0381278004497,2,normal,0.40150969941169024,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.4015096994116902],824.0385108003393,824.053599900566,824.3540292000398,825.5386848999187,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
20,0,20,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8172150999307632],,,,2,0,2,0,20,0,20,0,825.5547559000552,,,,,,,,,,,,825.5389697998762,825.5547559000552,0.0003009997308254242,825.5547559000552,825.5547559000552,825.7548703001812,826.0385504001752,826.0385504001752,826.0385504001752,826.0548822004348,826.3570608003065,0.5,normal,0.31721509993076324,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8172150999307632],826.3574649998918,826.3721440006047,826.6725003002211,827.790504200384,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
21,0,21,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.4190833996981382],,,,2,0,2,0,21,0,21,0,827.8066318007186,,,,,,,,,,,,827.7907630000263,827.8066318007186,0.0002749999985098839,827.8066318007186,827.8066318007186,828.0067845005542,829.7913092002273,829.7913092002273,829.7913092002273,829.8079476999119,830.2106918999925,2,normal,0.41908339969813824,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.4190833996981382],830.211132700555,830.2254937002435,830.5256949001923,831.8273621005937,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
22,0,22,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3683859007433057],,,,2,0,2,0,22,0,22,0,831.8433245001361,,,,,,,,,,,,831.8276213007048,831.8433245001361,0.0002733999863266945,831.8433245001361,831.8433245001361,832.0434902003035,833.8282698998228,833.8282698998228,833.8282698998228,833.8450930006802,834.1968911997974,2,normal,0.3683859007433057,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3683859007433057],834.1973678003997,834.21204720065,834.5123842004687,835.7137732002884,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
23,0,23,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.7839579004794359],,,,2,0,2,0,23,0,23,0,835.7298872005194,,,,,,,,,,,,835.7140627000481,835.7298872005194,0.0003057001158595085,835.7298872005194,835.7298872005194,835.9301068000495,836.2137126000598,836.2137126000598,836.2137126000598,836.2304306998849,836.4987808000296,0.5,normal,0.2839579004794359,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.7839579004794359],836.4992042006925,836.5133616998792,836.8142202002928,837.9824956003577,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
24,0,24,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3350538006052375],,,,2,0,2,0,24,0,24,0,837.9984748000279,,,,,,,,,,,,837.9827676005661,837.9984748000279,0.00029269978404045105,837.9984748000279,837.9984748000279,838.1988264005631,839.9834714001045,839.9834714001045,839.9834714001045,840.0001731002703,840.3186445003375,2,normal,0.3350538006052375,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3350538006052375],840.3190713999793,840.3337767003104,840.634112900123,841.7689411006868,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
25,0,25,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.335221200250089],,,,2,0,2,0,25,0,25,0,841.7849693000317,,,,,,,,,,,,841.769240600057,841.7849693000317,0.00031590089201927185,841.7849693000317,841.7849693000317,841.9851339999586,843.7699883002788,843.7699883002788,843.7699883002788,843.7870885003358,844.1053659999743,2,normal,0.33522120025008917,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.335221200250089],844.1057974006981,844.1201911000535,844.4212303999811,845.7555149998516,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
26,0,26,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.468580400571227],,,,2,0,2,0,26,0,26,0,845.7715795002878,,,,,,,,,,,,845.7557855006307,845.7715795002878,0.000295800156891346,845.7715795002878,845.7715795002878,845.9721496002749,847.7566213998944,847.7566213998944,847.7566213998944,847.7733511002734,848.2251462005079,2,normal,0.4685804005712271,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.468580400571227],848.2257385002449,848.2403866006061,848.5405792007223,849.6588373007253,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
27,0,27,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.30152739956975],,,,2,0,2,0,27,0,27,0,849.6748822005466,,,,,,,,,,,,849.6591238006949,849.6748822005466,0.0003001997247338295,849.6748822005466,849.6748822005466,849.8755042003468,851.6600199006498,851.6600199006498,851.6600199006498,851.6764020007104,851.9614043002948,2,normal,0.30152739956974983,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.30152739956975],851.9617934999987,851.9767768001184,852.2770100999624,853.4287697002292,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
28,0,28,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.4341168999671936],,,,2,0,2,0,28,0,28,0,853.4445342002437,,,,,,,,,,,,853.4290745006874,853.4445342002437,0.00030979979783296585,853.4445342002437,853.4445342002437,853.6447288002819,854.5456527005881,854.5456527005881,854.5456527005881,854.562119900249,854.8639771007001,1.1124219958509922,surprise,0.3216949041162014,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.4341168999671936],854.8643542006612,854.8786863004789,855.1802528006956,856.4648215007037,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
29,0,29,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.783237999305129],,,,2,0,2,0,29,0,29,0,856.4806126998737,,,,,,,,,,,,856.4651121003553,856.4806126998737,0.00030640047043561935,856.4806126998737,856.4806126998737,856.6806642999873,856.9809464002028,856.9809464002028,856.9809464002028,856.9976245006546,857.249002000317,0.5,normal,0.28323799930512905,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.783237999305129],857.2493390003219,857.2644889000803,857.5647333003581,858.8828393006697,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
30,0,30,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.0174366002902389],,,,2,0,2,0,30,0,30,0,858.8991328002885,,,,,,,,,,,,858.88311190065,858.8991328002885,0.0002855006605386734,858.8991328002885,858.8991328002885,859.0993435001001,859.3829891001806,859.3829891001806,859.3829891001806,859.3995583998039,859.9015645999461,0.5,normal,0.5174366002902389,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.0174366002902389],859.9019092004746,859.9167010001838,860.2165411002934,861.4349744999781,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
31,0,31,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.8682834999635816],,,,2,0,2,0,31,0,31,0,861.4513800004497,,,,,,,,,,,,861.4352243999019,861.4513800004497,0.0002597002312541008,861.4513800004497,861.4513800004497,861.6513883005828,862.936024799943,862.936024799943,862.936024799943,862.9527369998395,863.3043251000345,1.4954424716510404,surprise,0.3728410283125412,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.8682834999635816],863.3048207005486,863.3196494001895,863.6197535004467,864.5880219005048,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
32,0,32,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.5841585006564856],,,,2,0,2,0,32,0,32,0,864.6040040003136,,,,,,,,,,,,864.5881289998069,864.6040040003136,0.00011359993368387222,864.6040040003136,864.6040040003136,864.8041286002845,865.9049324002117,865.9049324002117,865.9049324002117,865.9217170998454,866.1730478005484,1.3031096797138544,surprise,0.2810488209426312,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.5841585006564856],866.1735470006242,866.1882709003985,866.4887760002166,867.4908624999225,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
33,0,33,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.4678085995838046],,,,2,0,2,0,33,0,33,0,867.5066101998091,,,,,,,,,,,,867.4911512006074,867.5066101998091,0.0003065001219511032,867.5066101998091,867.5066101998091,867.7063640998676,869.4910179004073,869.4910179004073,869.4910179004073,869.507995900698,869.959726200439,2,normal,0.4678085995838046,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.4678085995838046],869.9602177999914,869.975043900311,870.2750735003501,871.193370600231,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
34,0,34,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.0663450006395578],,,,2,0,2,0,34,0,34,0,871.209481799975,,,,,,,,,,,,871.1936330003664,871.209481799975,0.00027880072593688965,871.209481799975,871.209481799975,871.409495100379,871.693046499975,871.693046499975,871.693046499975,871.7098799999803,872.2604828998446,0.5,normal,0.5663450006395578,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.0663450006395578],872.2607287000865,872.2768692998216,872.5773593001068,873.7630526004359,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
35,0,35,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3342313999310136],,,,2,0,2,0,35,0,35,0,873.778070400469,,,,,,,,,,,,873.7633381998166,873.778070400469,0.00030010007321834564,873.778070400469,873.778070400469,873.9782894998789,875.7631854005158,875.7631854005158,875.7631854005158,875.7798603000119,876.0984193002805,2,normal,0.3342313999310136,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3342313999310136],876.0988809000701,876.1135666007176,876.4136814000085,877.2975260000676,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
36,0,36,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3028817996382713],,,,2,0,2,0,36,0,36,0,877.3144350005314,,,,,,,,,,,,877.2977009005845,877.3144350005314,0.0001862999051809311,877.3144350005314,877.3144350005314,877.5144106000662,879.2990715000778,879.2990715000778,879.2990715000778,879.3161693001166,879.6014445004985,2,normal,0.30288179963827133,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3028817996382713],879.6020491002128,879.6165192006156,879.9167897999287,881.2517199004069,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
37,0,37,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.7013996001332998],,,,2,0,2,0,37,0,37,0,881.2677285000682,,,,,,,,,,,,881.2520026005805,881.2677285000682,0.0003014998510479927,881.2677285000682,881.2677285000682,881.4678238006309,882.4188481001183,882.4188481001183,882.4188481001183,882.4350968003273,882.9541982002556,1.164852708380686,surprise,0.5365468917526137,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.7013996001332998],882.9546212004498,882.9692425001413,883.2688947003335,884.6379066007212,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
38,0,38,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8834096007049084],,,,2,0,2,0,38,0,38,0,884.6538511002436,,,,,,,,,,,,884.6381916999817,884.6538511002436,0.00030190031975507736,884.6538511002436,884.6538511002436,884.8540161000565,885.1378741003573,885.1378741003573,885.1378741003573,885.1545478999615,885.5222665006295,0.5,normal,0.38340960070490837,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8834096007049084],885.5226193005219,885.5378935998306,885.8383559007198,886.989532600157,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
39,0,39,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.334490700624883],,,,2,0,2,0,39,0,39,0,887.0051321005449,,,,,,,,,,,,886.9896341003478,887.0051321005449,0.00010699965059757233,887.0051321005449,887.0051321005449,887.2061242004856,888.9909618999809,888.9909618999809,888.9909618999809,889.0075650000945,889.3245286000893,2,normal,0.3344907006248832,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.334490700624883],889.324779599905,889.3408235004172,889.6414942005649,890.7766487002373,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
40,0,40,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.9833514001220465],,,,2,0,2,0,40,0,40,0,890.7926802001894,,,,,,,,,,,,890.7769427001476,890.7926802001894,0.00030300021171569824,890.7926802001894,890.7926802001894,890.9924421999604,891.2760764006525,891.2760764006525,891.2760764006525,891.2927731005475,891.7609843006358,0.5,normal,0.48335140012204647,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.9833514001220465],891.7613628003746,891.7764726001769,892.0768301999196,893.3784196004272,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
41,0,41,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3684304002672434],,,,2,0,2,0,41,0,41,0,893.3944647004828,,,,,,,,,,,,893.3786534005776,893.3944647004828,0.0002474002540111542,893.3944647004828,893.3944647004828,893.5946861002594,895.3796814000234,895.3796814000234,895.3796814000234,895.3966650003567,895.7477328004315,2,normal,0.3684304002672434,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3684304002672434],895.7481430005282,895.7630535000935,896.0634814007208,897.415240299888,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
42,0,42,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8002879004925489],,,,2,0,2,0,42,0,42,0,897.4312446005642,,,,,,,,,,,,897.4155438998714,897.4312446005642,0.0003091003745794296,897.4312446005642,897.4312446005642,897.6314663998783,897.9148589000106,897.9148589000106,897.9148589000106,897.931766600348,898.216565400362,0.5,normal,0.30028790049254894,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8002879004925489],898.2169852005318,898.2319109002128,898.5320859001949,899.8339138999581,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
43,0,43,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.7012042002752423],,,,2,0,2,0,43,0,43,0,899.8499421002343,,,,,,,,,,,,899.834189100191,899.8499421002343,0.00028960034251213074,899.8499421002343,899.8499421002343,900.0502038002014,901.2677696002647,901.2677696002647,901.2677696002647,901.2843809006736,901.5361738000065,1.4316148466538487,surprise,0.2695893536213936,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.7012042002752423],901.5366727001965,901.5513860005885,901.8516869004816,903.1035764003173,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
44,0,44,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.301047700457275],,,,2,0,2,0,44,0,44,0,903.1193655999377,,,,,,,,,,,,903.1038551004604,903.1193655999377,0.00029530003666877747,903.1193655999377,903.1193655999377,903.3194727003574,905.1042932001874,905.1042932001874,905.1042932001874,905.1210449002683,905.405537600629,2,normal,0.3010477004572749,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.301047700457275],905.4058709004894,905.421278600581,905.7214339999482,907.006447000429,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
45,0,45,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3675016993656754],,,,2,0,2,0,45,0,45,0,907.0228209998459,,,,,,,,,,,,907.0066964998841,907.0228209998459,0.000264899805188179,907.0228209998459,907.0228209998459,907.2227218998596,909.0076290005818,909.0076290005818,909.0076290005818,909.0241855001077,909.3746741004288,2,normal,0.36750169936567545,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3675016993656754],909.3749018004164,909.3911338998005,909.6913977004588,910.7762950006872,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
46,0,46,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.1011549001559615],,,,2,0,2,0,46,0,46,0,910.7922932999209,,,,,,,,,,,,910.7766206003726,910.7922932999209,0.00033880025148391724,910.7922932999209,910.7922932999209,910.9925407003611,911.2759859003127,911.2759859003127,911.2759859003127,911.292776000686,911.8786392007023,0.5,normal,0.6011549001559615,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[1.1011549001559615],911.879152700305,911.8935639001429,912.193485500291,913.4786705002189,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
47,0,47,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3185853995382786],,,,2,0,2,0,47,0,47,0,913.4945578007028,,,,,,,,,,,,913.4789490001276,913.4945578007028,0.0002921000123023987,913.4945578007028,913.4945578007028,913.6948270006105,915.479571800679,915.479571800679,915.479571800679,915.4962480999529,915.7981886006892,2,normal,0.3185853995382786,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3185853995382786],915.798540700227,915.8131630998105,916.1133446004242,917.181605800055,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
48,0,48,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.351560700684786],,,,2,0,2,0,48,0,48,0,917.1976062003523,,,,,,,,,,,,917.1818973002955,917.1976062003523,0.0003084000200033188,917.1976062003523,917.1976062003523,917.3973858002573,919.182668399997,919.182668399997,919.182668399997,919.1991461999714,919.5341778006405,2,normal,0.35156070068478584,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.351560700684786],919.5345703000203,919.5496580004692,919.8498486001045,921.1682424005121,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
49,0,49,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8670560996979475],,,,2,0,2,0,49,0,49,0,921.184233199805,,,,,,,,,,,,921.1685156002641,921.184233199805,0.0002907998859882355,921.184233199805,921.184233199805,921.3844170998782,921.6679949006066,921.6679949006066,921.6679949006066,921.6841812003404,922.0363985002041,0.5,normal,0.3670560996979475,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[0.8670560996979475],922.0367387998849,922.0516844000667,922.3517590006813,923.2701137000695,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
50,0,50,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3014671998098493],,,,2,0,2,0,50,0,50,0,923.2861736007035,,,,,,,,,,,,923.2703900998458,923.2861736007035,0.0002902001142501831,923.2861736007035,923.2861736007035,923.4862679000944,925.2709918003529,925.2709918003529,925.2709918003529,925.2877599000931,925.5724994000047,2,normal,0.30146719980984926,[-0.3472222222222222],[-0.2953703703703704],[1],[0],[0],[2.3014671998098493],925.5729411002249,925.5879910998046,925.8881192998961,927.006579500623,,,,,,,,,TestPilot,001,2024-11-13_11h07.18.248,Foreperiod_task,2024.2.1post4,60.094312214030396,2024-11-13 11h07.33.478345 -0800,
